"Name","setting","iteration","mode","scale","timesteps","label","validity","fid","sfid","is","precision","recall","shrink_x0"
"guide_mode=manifold+scale=30+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","30","100","5","0.7534","93.2638909796956","125.5461381273426","6.5725250244140625","0.59326171875","0.555","false"
"guide_mode=manifold+scale=30+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","30","100","3","0.646","56.77503553935679","127.54735711812792","5.5611419677734375","0.51416015625","0.556","false"
"guide_mode=manifold+scale=30+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","30","100","9","0.7471","52.592534133887995","122.75740896683476","3.5845835208892822","0.44140625","0.642","false"
"guide_mode=manifold+scale=30+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","30","100","1","0.856","39.00299010375588","120.49105754408596","3.2817461490631104","0.6396484375","0.496","false"
"guide_mode=manifold+scale=30+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","30","100","7","0.7378","53.828957911006626","110.63096042338988","5.178079128265381","0.4765625","0.545","false"
"guide_mode=manifold+scale=25+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","25","100","5","0.7539","87.50217825219664","125.01719333179516","6.321873188018799","0.59619140625","0.605","false"
"guide_mode=manifold+scale=25+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","25","100","3","0.6504","53.71778170970214","127.48482946650984","5.308004379272461","0.5322265625","0.566","false"
"guide_mode=manifold+scale=25+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","25","100","9","0.7393","53.637386669900366","123.26903833957488","3.6514151096343994","0.43798828125","0.646","false"
"guide_mode=manifold+scale=25+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","25","100","1","0.8335","38.84169317606461","120.05188695422636","3.374375820159912","0.63037109375","0.486","false"
"guide_mode=manifold+scale=25+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","25","100","7","0.7305","52.98575076636109","110.5940469184061","5.0905375480651855","0.48193359375","0.559","false"
"guide_mode=manifold+scale=15+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","15","100","9","0.6899","56.08329021936345","122.10696687045834","3.929638385772705","0.41162109375","0.64","false"
"guide_mode=manifold+scale=15+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","15","100","3","0.6406","52.24087555777862","126.82029216311209","5.292206287384033","0.5556640625","0.598","false"
"guide_mode=manifold+scale=15+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","15","100","5","0.7529","78.92830053350178","123.1852517247098","6.403740882873535","0.5712890625","0.582","false"
"guide_mode=manifold+scale=15+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","15","100","7","0.6592","54.462046645380155","110.26152268155433","5.383480548858643","0.48876953125","0.575","false"
"guide_mode=manifold+scale=15+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","15","100","1","0.7964","36.915574308412545","118.55152954353014","3.50455093383789","0.59814453125","0.524","false"
"guide_mode=manifold+scale=30+label=8+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","30","100","8","0.8555","39.27783801646291","111.20604648450524","3.711398124694824","0.59765625","0.468","false"
"guide_mode=manifold+scale=30+label=4+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","30","100","4","0.7163","64.0235755892611","126.95809699707092","5.900582313537598","0.63720703125","0.537","false"
"guide_mode=manifold+scale=30+label=2+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","30","100","2","0.6646","60.58530048014143","124.18931211895824","5.865118503570557","0.71240234375","0.365","false"
"guide_mode=manifold+scale=30+label=6+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","30","100","6","0.7314","49.93183784092429","132.67914089889962","4.3014726638793945","0.59716796875","0.552","false"
"guide_mode=manifold+scale=30+label=0+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","30","100","0","0.5957","67.66390948226098","122.14656327611442","6.117696285247803","0.4423828125","0.586","false"
"guide_mode=manifold+scale=25+label=8+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","25","100","8","0.8462","39.76532692348803","111.04971134771245","3.817211627960205","0.58935546875","0.479","false"
"guide_mode=manifold+scale=25+label=4+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","25","100","4","0.6929","62.869203004406415","126.99150116198678","6.033444881439209","0.64892578125","0.548","false"
"guide_mode=manifold+scale=25+label=2+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","25","100","2","0.6519","59.860403022779224","123.94466123355572","5.714354991912842","0.69677734375","0.393","false"
"guide_mode=manifold+scale=25+label=6+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","25","100","6","0.7349","48.40985119115322","132.12464517792512","4.214287757873535","0.595703125","0.567","false"
"guide_mode=manifold+scale=25+label=0+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","25","100","0","0.5884","66.50414587514206","121.85624982424748","6.046154022216797","0.44775390625","0.618","false"
"guide_mode=manifold+scale=15+label=8+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","15","100","8","0.8022","41.45905713804342","110.83830962623972","4.076628684997559","0.57763671875","0.484","false"
"guide_mode=manifold+scale=15+label=6+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","15","100","6","0.6777","50.97917185832267","130.1332910609832","4.6346049308776855","0.572265625","0.591","false"
"guide_mode=manifold+scale=15+label=4+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","15","100","4","0.689","63.77915497749581","127.1686479248874","6.092190265655518","0.6142578125","0.573","false"
"guide_mode=manifold+scale=15+label=2+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","15","100","2","0.6157","59.83530934861028","123.4341940096458","5.78489351272583","0.708984375","0.417","false"
"guide_mode=manifold+scale=15+label=0+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","15","100","0","0.521","67.38805448397363","120.91570372336366","6.080943584442139","0.453125","0.623","false"
"guide_mode=dynamic-two-0.1-did+scale=30+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","30","50","3","0.4985","74.42127702492928","132.09847993670758","5.992860317230225","0.46826171875","0.57","false"
"guide_mode=dynamic-two-0.1-did+scale=30+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","30","50","9","0.7393","60.082779658219835","132.43922704476563","4.02811336517334","0.42333984375","0.618","false"
"guide_mode=dynamic-two-0.1-did+scale=30+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","30","50","5","0.7744","103.30352770943011","128.99126228554803","6.3546624183654785","0.5908203125","0.514","false"
"guide_mode=dynamic-two-0.1-did+scale=30+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","30","50","7","0.7178","67.43327243281647","124.06047862171827","5.424862861633301","0.4599609375","0.548","false"
"guide_mode=dynamic-two-0.1-did+scale=25+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","25","50","3","0.522","69.65318986917885","132.15829795419745","6.004210472106934","0.4873046875","0.598","false"
"guide_mode=dynamic-two-0.1-did+scale=25+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","25","50","9","0.7383","56.58524387256992","131.61220288069364","3.894115686416626","0.40478515625","0.653","false"
"guide_mode=dynamic-two-0.1-did+scale=25+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","25","50","7","0.7139","65.76743092516813","123.87494823273651","5.2654852867126465","0.45458984375","0.539","false"
"guide_mode=dynamic-two-0.1-did+scale=25+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","25","50","5","0.7842","94.54373412937916","128.02740597223544","6.185518264770508","0.5703125","0.521","false"
"guide_mode=dynamic-two-0.1-did+scale=15+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","15","50","3","0.5996","52.02010753087956","131.16234911504614","5.413012981414795","0.55419921875","0.611","false"
"guide_mode=dynamic-two-0.1-did+scale=30+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","30","50","1","0.8486","43.74084168147377","126.11738098971432","3.455439805984497","0.591796875","0.53","false"
"guide_mode=dynamic-two-0.1-did+scale=15+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","15","50","9","0.7485","53.751663953959905","129.72208954506505","3.749316692352295","0.42578125","0.656","false"
"guide_mode=dynamic-two-0.1-did+scale=15+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","15","50","7","0.6846","61.84278610909047","123.64883943232326","5.325882911682129","0.48828125","0.556","false"
"guide_mode=dynamic-two-0.1-did+scale=15+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","15","50","5","0.8247","74.81417804522067","125.74893049008551","6.246682643890381","0.61865234375","0.562","false"
"guide_mode=dynamic-two-0.1-did+scale=100+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","100","50","3","0.3027","149.44376079199355","135.67476136388882","6.287014961242676","0.3076171875","0.585","false"
"guide_mode=dynamic-two-0.1-did+scale=100+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","100","50","9","0.667","84.60203390389256","137.12738078876498","4.478118896484375","0.32080078125","0.615","false"
"guide_mode=dynamic-two-0.1-did+scale=25+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","25","50","1","0.8354","42.61462558794938","124.9555596223314","3.4672656059265137","0.58056640625","0.506","false"
"guide_mode=dynamic-two-0.1-did+scale=100+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","100","50","7","0.6436","89.37275543825263","123.67433171180448","5.733489513397217","0.36669921875","0.497","false"
"guide_mode=dynamic-two-0.1-did+scale=100+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","100","50","5","0.6172","148.09946388629498","134.29407251641862","6.201510906219482","0.50244140625","0.498","false"
"guide_mode=dynamic-two-0.1-did+scale=50+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","50","50","3","0.4067","107.58711017822031","132.7870348045102","6.162536144256592","0.3798828125","0.568","false"
"guide_mode=dynamic-two-0.1-did+scale=15+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","15","50","1","0.8154","39.415214737235715","123.44776580916572","3.4831383228302","0.58984375","0.526","false"
"guide_mode=dynamic-two-0.1-did+scale=50+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","50","50","9","0.7202","69.30822058255848","135.10975699259734","4.170179843902588","0.37255859375","0.625","false"
"guide_mode=dynamic-two-0.1-did+scale=50+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","50","50","5","0.6987","123.3094762147831","132.74917301188952","6.428040981292725","0.576171875","0.52","false"
"guide_mode=dynamic-two-0.1-did+scale=50+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","50","50","7","0.7046","77.21339323735481","123.77606971575528","5.773616790771484","0.38818359375","0.518","false"
"guide_mode=dynamic-two-0.1-did+scale=20+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","20","50","3","0.5708","58.087299790102634","131.62579311472018","5.415103912353516","0.5263671875","0.582","false"
"guide_mode=dynamic-two-0.1-did+scale=100+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","100","50","1","0.8145","61.376540310589235","129.6066091758562","3.991384983062744","0.490234375","0.51","false"
"guide_mode=dynamic-two-0.1-did+scale=20+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","20","50","9","0.7559","54.41230171027132","130.15178637206986","3.8014559745788574","0.439453125","0.656","false"
"guide_mode=dynamic-two-0.1-did+scale=20+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","20","50","7","0.6958","63.11430956908498","123.40061920764036","5.396481513977051","0.4794921875","0.561","false"
"guide_mode=dynamic-two-0.1-did+scale=20+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","20","50","5","0.8081","85.31521676458533","127.16078745874051","6.469117164611816","0.59814453125","0.582","false"
"guide_mode=dynamic-two-0.1-did+scale=10+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","10","50","3","0.6211","48.23339873642385","130.575069296842","5.520819187164307","0.58935546875","0.624","false"
"guide_mode=dynamic-two-0.1-did+scale=50+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","50","50","1","0.8442","50.77279797865998","128.65763056150172","3.58069109916687","0.57080078125","0.503","false"
"guide_mode=dynamic-two-0.1-did+scale=10+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","10","50","9","0.7236","53.776408607011064","129.50652093444614","3.9471843242645264","0.40673828125","0.678","false"
"guide_mode=dynamic-two-0.1-did+scale=10+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","10","50","7","0.6211","63.53025656201669","124.76155187384018","5.437596797943115","0.4794921875","0.604","false"
"guide_mode=dynamic-two-0.1-did+scale=10+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","10","50","5","0.8086","65.42424768181792","124.4659036670339","5.91738224029541","0.62890625","0.565","false"
"guide_mode=dynamic-two-0.1-did+scale=5+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","5","50","3","0.5767","48.603982851749834","130.43679933632302","5.476812839508057","0.58251953125","0.632","false"
"guide_mode=dynamic-two-0.1-did+scale=20+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","20","50","1","0.8291","40.08766402788663","124.4662698693644","3.341134786605835","0.5986328125","0.512","false"
"guide_mode=dynamic-two-0.1-did+scale=5+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","5","50","9","0.6104","63.7295082379876","131.13939140379375","4.346205234527588","0.37060546875","0.683","false"
"guide_mode=dynamic-two-0.1-did+scale=5+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","5","50","7","0.5034","70.01478872794951","127.83145701730984","5.801342010498047","0.44921875","0.626","false"
"guide_mode=dynamic-two-0.1-did+scale=5+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","5","50","5","0.7915","59.19601694811013","123.39941511161555","5.919249534606934","0.63330078125","0.596","false"
"guide_mode=dynamic-two-0.1-did+scale=1+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","1","50","3","0.3828","60.9695533552935","132.85620661886867","6.3400044441223145","0.56298828125","0.681","false"
"guide_mode=dynamic-two-0.1-did+scale=10+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","10","50","1","0.7573","41.06603439574059","123.7652632998379","3.6657981872558594","0.58056640625","0.576","false"
"guide_mode=dynamic-two-0.1-did+scale=1+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","1","50","9","0.3394","102.12834802826504","139.8173984366249","5.837787628173828","0.24267578125","0.691","false"
"guide_mode=dynamic-two-0.1-did+scale=1+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","1","50","7","0.2734","92.25279247068649","137.1277114599983","6.431482791900635","0.3740234375","0.625","false"
"guide_mode=dynamic-two-0.1-did+scale=1+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","1","50","5","0.5879","71.14214096033652","126.14572687682266","6.231431484222412","0.5537109375","0.621","false"
"guide_mode=dynamic-two-0.1-a-did+scale=30+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","30","50","3","0.5098","73.47732779464047","130.12167948955073","6.072450160980225","0.484375","0.57","false"
"guide_mode=dynamic-two-0.1-did+scale=5+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","5","50","1","0.6357","50.35487561084352","126.4472234438466","4.211353302001953","0.490234375","0.598","false"
"guide_mode=dynamic-two-0.1-a-did+scale=30+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","30","50","9","0.7363","59.58136897236449","130.58775814872047","4.013680458068848","0.4033203125","0.621","false"
"guide_mode=dynamic-two-0.1-a-did+scale=30+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","30","50","5","0.7656","104.70579537683432","128.3577751403816","6.449363708496094","0.60595703125","0.509","false"
"guide_mode=dynamic-two-0.1-a-did+scale=30+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","30","50","7","0.7183","65.9342136191122","119.50403808047474","5.5411787033081055","0.43115234375","0.557","false"
"guide_mode=dynamic-two-0.1-a-did+scale=25+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","25","50","3","0.5664","66.76284316506451","129.96034657954056","5.943785190582275","0.486328125","0.608","false"
"guide_mode=dynamic-two-0.1-did+scale=1+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-did","1","50","1","0.2993","93.46815343757032","138.2234218750051","5.787267208099365","0.28369140625","0.661","false"
"guide_mode=dynamic-two-0.1-a-did+scale=25+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","25","50","9","0.7344","56.13148358655013","129.09482432477796","3.887748479843139","0.412109375","0.642","false"
"guide_mode=dynamic-two-0.1-a-did+scale=25+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","25","50","7","0.7163","62.90160876915161","119.74546508815774","5.35482120513916","0.4560546875","0.52","false"
"guide_mode=dynamic-two-0.1-a-did+scale=25+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","25","50","5","0.7803","97.65902134513452","126.87448096294575","6.646984577178955","0.58837890625","0.552","false"
"guide_mode=dynamic-two-0.1-a-did+scale=15+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","15","50","3","0.6333","49.962380207787874","129.4096858089747","5.323483943939209","0.56640625","0.615","false"
"guide_mode=dynamic-two-0.1-a-did+scale=30+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","30","50","1","0.855","42.69584577455643","125.0643478889732","3.407740592956543","0.5908203125","0.525","false"
"guide_mode=dynamic-two-0.1-a-did+scale=15+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","15","50","9","0.7363","53.32706058902937","127.49975214156268","3.668753147125244","0.4306640625","0.672","false"
"guide_mode=dynamic-two-0.1-a-did+scale=15+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","15","50","5","0.8179","77.34249295814163","124.59696411131132","6.248570919036865","0.63037109375","0.542","false"
"guide_mode=dynamic-two-0.1-a-did+scale=15+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=50","present","1","dynamic-two-0.1-a-did","15","50","7","0.6943","58.070133686289694","118.8800391760942","5.335980415344238","0.49462890625","0.594","false"
